"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16"
"19","0","1","0","0","1","0","8.5448155620212","0.138390074628088","1","0","1","0","1","0","11.6911519840569","17.112154132853"
"20","0","0","1","0","0","0","0.558512997133588","8.90871850655634","0","1","0","1","0","0","31.7526714184916","42.8162516281499"
"21","0","0","1","0","0","0","32.2747855650517","2.54163902704514","0","0","0","0","0","0","5.03971220580517","9.14483962406077"
"22","1","0","0","0","0","1","18.9608996141808","0.5486484406851","1","1","1","1","1","0","24.9751032039868","33.3974281064074"
"23","1","1","0","0","0","0","18.1785816178236","50.4344437990382","0","0","0","0","0","0","11.4297918266395","2.48615238354331"
"24","0","1","0","0","0","0","10.9564422617233","13.1442498413663","0","0","0","1","0","1","4.56722947438627","13.2131318529525"
"25","0","0","1","1","1","1","9.15713005650916","12.511835129526","0","0","0","0","0","1","8.07358148345104","15.1708913210155"
"26","1","1","0","0","0","0","2.20480408121392","15.3418718702691","0","0","0","0","0","1","10.015638967262","3.67661149340795"
"27","0","0","0","0","0","1","5.26414503645971","8.51462433543604","0","0","0","0","0","0","1.15672283726883","6.91969923022415"
"28","0","0","0","1","0","0","8.19059243048957","2.53100067660023","0","1","1","0","1","0","31.5335686740188","23.7646079963506"
"29","0","0","0","0","0","0","15.5567918524872","15.3053028602749","0","0","0","1","0","0","4.01209593157632","0.708772780240489"
"30","0","0","0","0","0","1","8.92111142647944","7.82718968053252","1","0","1","0","1","0","28.5799931741217","10.8435125163521"
"31","0","0","0","0","0","0","1.68782432935817","9.1489712111461","0","0","0","0","0","0","19.3808760434996","1.42953860410353"
"32","1","1","1","0","1","0","19.2770909689148","7.15300282987006","0","1","0","0","0","0","16.7230339500845","9.80140637885173"
"33","1","1","0","0","0","0","9.66937974269545","29.3758217345194","0","0","0","0","1","1","7.16490567670148","11.5392899852556"
"34","0","0","1","1","0","1","6.17938881874082","10.3482165459028","1","1","0","0","0","1","25.0757410144161","127.232064860479"
"35","0","0","0","0","1","0","2.65282396551843","18.891131127561","0","1","0","0","1","0","25.3077662456116","3.63422820453379"
"36","0","0","1","0","0","1","11.2892263242583","9.69269651321703","1","1","0","0","0","0","31.5619256663183","10.3681737717521"
"37","1","1","1","0","1","1","42.7181899185624","1.51979479210567","1","1","0","0","1","0","21.8691704046831","55.9321852291885"
"38","0","0","0","0","0","0","19.7700533111027","1.81882880324256","0","1","0","0","0","0","5.38124518407106","5.85353379677907"
"39","0","0","0","0","1","0","4.61651913330132","20.3624825958559","0","0","0","1","0","0","1.35585993873731","12.7470467214168"
"40","0","0","0","1","0","1","2.55565675339905","10.5713359570908","1","0","0","0","1","0","2.32953907243306","12.4031009361765"
"41","1","1","1","1","0","0","6.76685709078808","55.8715992875272","0","0","0","0","0","0","8.09036814530525","10.1845760969935"
"42","0","0","0","0","1","0","9.55331551701857","4.96690056807298","0","1","0","0","0","0","8.40647153635167","20.7285059699167"
"43","0","0","0","0","0","0","16.7399606407228","3.08409919171056","0","0","0","0","1","0","7.39882836807584","5.41062266392192"
"44","0","1","0","0","0","0","5.38583863522884","11.418267588722","0","0","0","0","0","0","10.9480805014203","15.5522293096029"
"45","0","0","0","0","0","0","5.71283827612646","11.2356074686133","0","0","0","1","0","0","8.57836663678378","14.7171768016185"
"46","1","1","0","0","1","0","5.62785218966086","19.0103585414705","1","0","1","0","0","0","12.5024619848276","104.285552838396"
"47","1","0","0","1","0","0","22.2322532036534","10.1388364283406","1","1","0","1","0","1","2.25562670999573","10.4380411767194"
"48","0","0","0","0","0","0","2.02555138733634","6.95872739260045","1","1","0","0","0","0","18.4079766002218","10.4170879386663"
"49","0","1","0","1","0","1","24.2208963028375","34.4471505764988","1","0","0","1","1","1","18.9880596606451","13.9980514680717"
"50","0","1","0","0","0","1","1.44901118443387","1.46725137547785","0","0","0","0","0","0","4.47632367418265","5.34074849364716"
"51","0","0","0","1","0","1","8.43074839054837","32.3849819316104","1","0","0","1","0","1","10.7140774492331","31.0392535133048"
"52","1","0","0","0","0","0","8.78086338455412","1.3841106959948","0","0","0","0","0","0","6.4867432649703","19.5491670598483"
"53","0","1","0","1","0","0","39.8188352941037","2.64367598669513","1","0","1","1","0","0","31.2599265522561","25.7563512083288"
"54","0","0","0","1","0","0","27.9658449033486","7.91923317093042","1","0","0","0","0","0","14.7561207934271","10.2855422933259"
"55","0","0","0","0","0","0","5.50828659958694","10.8727313459968","0","0","0","0","0","0","11.5150635836418","9.91850775396711"
"56","1","0","0","1","0","0","26.5205751933114","10.2835676847173","0","1","0","0","0","0","10.9094649980123","19.7991454277345"
"57","0","0","0","1","0","0","2.57001341529243","32.357425710416","0","1","0","0","0","0","1.54677443293573","2.857794698834"
"58","0","1","0","1","0","1","25.2282862362383","29.489817778037","0","1","0","0","0","0","5.84350277899952","13.0819287520141"
"59","0","0","0","0","0","0","1.95824112257633","4.1565208291864","0","0","0","0","0","0","8.21516105609544","9.94594576222575"
"60","0","0","0","0","0","0","8.01225422586733","5.85385121705407","0","0","0","0","1","0","1.01819028678647","3.79976852456807"
"61","0","0","0","1","0","0","5.6178854312639","5.66562175709497","1","0","1","0","0","1","14.2217988114578","22.5849553330386"
"62","1","0","0","1","0","0","1.78754064727912","42.7515829761595","0","0","0","0","0","0","10.2421298940415","3.70257312912412"
"63","1","1","0","0","0","1","44.6865437850932","66.2129151620422","0","0","0","0","0","0","7.88788682879787","4.2879652859652"
"64","0","0","0","1","0","0","16.8717900486035","13.0951725018236","0","0","1","1","0","1","14.6410989735199","23.3975261767221"
"65","0","0","1","0","1","0","24.5799349471744","27.3375702036678","1","0","0","0","0","1","0.996588728453206","5.453392609458"
"66","1","0","0","0","0","0","24.9275432664152","13.4686770793575","1","1","1","0","0","1","12.4209733004854","167.867191501292"
"67","0","1","0","1","0","1","17.1785422935745","8.63600443270074","0","0","1","0","0","1","28.3193197706679","10.5368748297276"
"68","0","0","0","0","1","1","2.92413817394737","17.8053109220119","0","0","1","0","1","0","4.58718315745537","9.90645901017696"
"69","0","0","0","0","1","1","3.65070112796112","13.4539721799905","0","0","1","0","0","1","17.662522849365","15.6367734975885"
"70","1","0","1","0","0","1","32.9165541886743","9.82713632941688","0","0","0","1","0","0","1.24977280443762","51.4465828534733"
"71","0","0","0","1","0","0","10.4144258834828","5.28400889720186","1","1","0","0","0","1","4.53825044626675","26.5628057346562"
"72","0","0","0","0","0","0","8.14826782950237","1.16837116797818","1","0","0","1","1","0","5.15185109564348","13.2573248815231"
"73","0","0","0","1","0","0","15.7329732100712","12.9745760709243","0","0","1","1","0","0","14.3332500438452","37.8577244887445"
"74","0","0","0","1","0","0","3.52307643511798","27.4612944823888","0","1","0","0","1","0","3.21323139986115","6.38370000647203"
"75","0","0","0","0","0","0","11.2343048002699","6.72503571763139","0","0","0","0","1","0","10.4909903361039","11.5167571493314"
"76","0","0","1","1","0","1","17.1934706917694","17.9101868832213","0","0","1","0","1","0","35.6213975269879","17.2655731933299"
"77","1","0","0","0","0","1","14.758468407882","39.0564729454946","1","0","0","1","0","0","14.0587045404773","15.0114317268487"
"78","0","0","0","1","0","0","5.87066702829041","13.2441727499913","0","0","0","0","1","1","3.28091220398259","22.5572854607839"
"79","0","0","0","0","1","0","4.56574888878178","0.174942473316275","0","1","0","0","0","1","0.653049812981971","12.9674280702659"
"80","0","0","0","0","1","0","1.43971606334378","9.37254440377946","0","0","0","1","1","0","13.2860023739992","2.96507667809536"
"81","0","1","0","0","1","0","9.34213759641021","10.2053674341991","0","0","1","0","0","0","27.4560758901504","32.9740887349582"
"82","0","1","0","1","0","0","22.2120311673832","48.567995288295","0","1","0","0","0","0","17.4696069976208","8.75000678082649"
"83","0","0","0","1","0","0","9.69006340756978","17.2607223132456","1","0","0","0","0","1","10.4423105841146","16.42944429927"
"84","0","1","1","0","0","0","42.9916161974388","7.04932259589866","0","1","1","1","0","1","30.4465465157763","11.7449288518339"
"85","0","0","1","0","0","1","13.6299746505662","43.0154128837402","0","1","0","1","1","0","8.83486388374582","4.50772692384403"
"86","1","0","0","0","0","0","3.84842555472917","42.7435503269925","0","0","1","0","1","0","26.5743149750081","28.3040683951439"
"87","0","1","0","1","1","0","9.6303868600787","17.3946828772881","0","0","0","0","0","0","9.38897986865296","10.1327192271339"
"88","0","0","0","0","0","0","10.0542538414033","21.3044002447338","0","0","1","1","0","0","32.3179599596059","65.0240371148796"
"89","0","0","1","1","1","1","15.4433347074434","11.3684764411227","0","1","0","1","1","0","6.52850947389278","10.3400221782696"
"90","0","0","1","0","1","1","3.84853753861977","12.2366152196458","0","0","0","0","0","0","1.73097731792562","7.76681933833264"
"91","0","1","0","0","0","1","17.6772053805555","59.3745706481553","0","0","0","0","0","0","4.05471784365291","13.6192054385054"
"92","0","1","0","0","0","0","11.5321558843512","5.11869025333734","0","0","0","0","1","0","2.44939563049202","11.8951338695444"
"93","1","0","0","1","0","0","18.2478955604508","29.6695088812255","0","0","0","0","0","1","1.04111396339162","4.84103674271335"
"94","0","1","0","0","0","0","5.4596973045573","3.15704402206453","1","0","0","0","0","0","29.1474357061117","14.4119490576601"
"95","0","0","1","1","0","0","26.014950927327","5.59551030580268","1","0","0","1","0","0","22.4627757620231","16.5126538682773"
"96","0","0","0","1","0","0","12.2171082479437","6.57955646535731","0","0","0","0","0","1","13.224024589718","9.95439454900572"
"97","1","0","1","0","1","0","28.5018082453208","9.05616604950394","1","0","0","0","0","0","1.84715790600763","13.8031234714599"
"98","0","0","0","0","0","0","1.70439344086604","15.2996067976527","1","0","0","0","0","0","4.57211590813606","24.2112761394153"
"99","0","0","0","0","0","0","1.65344067521118","9.77777119388059","1","0","1","0","0","0","17.888689083719","41.5005759728187"
"100","0","0","0","0","0","0","8.4225897681418","7.39286442762177","1","0","0","1","0","0","7.43488788304653","11.4169745551914"
"101","0","0","0","0","0","0","25.0016608729413","11.7914152067473","0","0","1","0","0","0","11.0739846793908","3.68353559845253"
"102","1","0","0","0","0","1","3.14046142190522","4.28068892340674","0","0","0","0","0","0","7.35139765873007","7.04689037535535"
"103","0","0","0","0","1","0","2.71765814895496","1.73458033150732","0","0","1","0","0","0","19.0743084014343","3.39941551970444"
"104","0","0","0","0","0","0","12.3489270527345","6.75134822564775","0","0","0","0","0","0","6.29033688280662","12.7599821697823"
"105","0","0","0","1","0","0","4.93683314998961","9.7186464202478","0","0","0","0","1","1","14.5904012625551","0.82134403300439"
"106","1","0","0","0","0","0","17.6732142582409","22.1670290456457","1","0","0","0","0","0","11.2498680849792","6.14164882600656"
"107","0","0","0","0","1","0","13.4204576859524","19.7249725362376","0","0","1","1","0","0","46.6307417476795","48.653679295818"
"108","0","0","0","0","1","0","9.84054897583224","2.31464346617607","0","0","0","1","0","0","2.34475329661112","17.7965748846161"
"109","0","1","0","0","0","0","14.2796898322338","25.3478465218599","1","0","0","0","0","0","25.4367499351467","9.92573440075689"
"110","0","0","0","0","0","1","10.7001606590111","20.4174958301159","0","0","1","0","0","0","8.78774459899945","17.5991108761514"
"111","1","1","0","0","0","0","11.8297360877456","15.0865256577012","0","0","0","0","0","0","10.0277278990362","14.4274604530763"
"112","0","1","0","0","1","0","24.1449502997673","4.80705042529293","1","0","0","1","1","0","12.5281577889949","9.56099976436673"
"113","0","0","0","1","1","1","41.4326092511495","40.9427299768468","0","0","1","1","0","1","12.877135153865","10.4827161163007"
"114","0","0","1","0","0","0","3.8021897356221","9.85241049533495","0","0","0","0","0","1","0.657418243684478","4.72265319647954"
"115","0","0","1","1","0","1","43.5713379711657","13.142085990184","1","0","0","0","0","1","24.0242509699908","22.6148348491974"
"116","0","0","1","1","1","0","14.5708598150013","15.534565283243","0","0","0","0","1","0","8.95527949877681","11.8679150088938"
"117","1","1","0","1","0","0","2.02138796302952","17.0344777323262","0","1","1","0","0","1","7.90069699401525","14.6702275765918"
"118","1","1","0","0","0","0","22.3602311345957","13.838789662184","1","0","0","1","0","1","7.73456800231755","8.26318760124492"
"119","0","0","0","0","1","1","6.88773312485783","26.0429075835435","1","0","0","0","0","1","6.39044959752486","1.98812947387074"
"120","1","1","0","0","1","0","66.8162831359335","24.367624185896","0","0","0","1","0","0","2.28179500299422","34.3861997632865"
"121","0","0","0","0","0","0","8.80198807394318","17.3859915364265","0","0","1","0","0","0","3.23038189405313","18.7926577204972"
"122","0","1","1","0","0","0","31.8545972927597","10.9798316869928","1","1","0","1","0","0","98.3388064769062","22.9360514938602"
"123","0","0","0","0","0","0","2.43586438646778","7.00889474467643","0","0","0","1","0","0","7.3303346133462","29.74894850059"
"124","0","0","1","0","1","0","18.3504791813074","7.22458894369537","1","0","1","1","0","0","81.4607631329371","134.900608448944"
"125","0","0","0","1","0","0","8.78065036658822","17.3385502916993","0","1","0","0","0","0","2.74935107696174","10.7088605258479"
"126","0","0","0","0","0","0","1.92624151137105","0.242893642583769","0","0","1","0","1","1","23.1714041839279","10.7743055290091"
"127","0","0","0","0","1","0","6.68259209824846","3.76936159388012","0","1","0","0","0","0","5.6170456560021","4.34642483450012"
"128","0","0","1","0","0","0","14.3349440154155","5.11743746858529","0","0","0","0","0","0","3.71561027599657","8.82730380056854"
"129","0","0","0","0","0","0","6.85893643047092","1.65279614880399","0","0","0","0","0","0","5.19886189056085","11.2472118758248"
"130","0","0","0","0","1","0","3.91572718300788","6.82776485697264","1","0","1","0","0","0","60.5193366923284","54.518005768463"
"131","0","1","0","0","0","1","10.0658399397152","9.11939638707491","0","1","0","0","0","0","10.502639025738","21.5432837337068"
"132","0","1","0","0","1","0","6.93413879958471","28.4604243944517","0","0","1","0","0","0","18.763706623652","1.12805002283766"
"133","1","0","0","0","0","0","13.8557716696209","14.9166588160286","1","0","1","0","0","0","22.5604000155274","70.6979150258873"
"134","1","0","0","0","0","0","14.9924399937685","32.7826181781516","0","1","0","0","0","1","12.5922119003448","2.93201555789816"
"135","0","0","0","0","0","1","5.27115561833528","9.01284280316832","0","1","0","0","0","1","17.2069654620621","7.09304273231773"
"136","1","0","0","0","0","0","5.12377681832576","2.37089370831362","1","1","1","0","0","1","10.7757571945922","8.14489737453316"
"137","0","0","1","0","1","0","25.816427421288","19.9708328281259","0","0","1","1","1","1","19.1714632155798","9.4725259954857"
"138","0","0","0","0","1","0","5.59592270921969","6.63234178586361","0","0","0","0","0","0","3.74612646076102","17.5860680405487"
"139","1","0","0","0","1","0","17.7568201957175","11.4134089809328","0","0","1","0","0","1","16.2147760763322","7.53414542073442"
"140","0","1","1","0","0","0","0.370941135884906","13.932886003819","1","0","0","0","1","0","16.2121365348137","0.925079239684633"
"141","0","0","1","1","0","1","13.4222736102284","6.80763554639426","0","0","0","1","0","0","14.6518936504194","39.9652421299835"
"142","0","0","0","0","0","0","0.604647261639301","2.37190819953694","1","0","0","0","1","0","2.95082676840352","46.4784521492838"
"143","0","0","0","1","0","0","14.8191740146579","9.95819968946867","0","0","0","0","0","0","4.46207553787023","7.69893894348236"
"144","1","0","0","1","1","0","2.33721502625107","44.1199118175239","0","0","1","0","0","0","1.3116125425338","23.7371734998826"
"145","1","1","0","0","0","0","29.5937584775552","8.29865730469555","0","0","0","1","1","0","4.51330907830532","7.74332575807331"
"146","1","0","0","0","0","0","32.0752654225869","5.05132051378338","0","0","1","0","0","0","3.21979056911344","9.78913752314261"
"147","0","1","0","0","0","0","1.939606883941","0.629027792690002","0","0","0","1","0","1","9.23548165299608","1.79485616453207"
"148","0","0","0","0","0","0","15.4015548327516","3.07971703541006","0","0","0","0","0","0","2.61716913110602","7.65959236318461"
"149","0","0","0","1","0","0","1.03973024997135","18.340139489867","0","0","1","1","0","0","49.458838537674","36.911579323941"
"150","1","0","0","0","0","0","6.54612836832893","10.6168003826083","0","0","1","1","0","1","10.7082114156071","18.8112773221566"
"151","0","0","0","0","0","0","5.1468545289521","29.0212640915554","0","0","0","0","0","1","7.29553092629417","8.46472723569511"
"152","1","0","0","0","0","1","13.1059233344676","5.96751200834341","0","0","0","0","0","0","7.23081553858299","14.2303580169283"
"153","1","0","0","0","1","1","13.7437288253272","10.4530910584391","0","0","0","0","1","0","1.8187191979403","0.260917739107969"
"154","0","0","0","0","0","0","11.8427926407815","4.54951705698435","0","1","0","0","0","0","7.57369686622823","15.0812292933559"
"155","1","1","0","0","1","0","0.964783071801152","1.00782047525673","0","1","1","0","0","0","42.3109954542147","24.9682051544992"
"156","0","0","1","0","0","0","23.1820553470432","40.1518121929853","0","0","0","1","0","0","19.2853905060795","3.05877241055129"
"157","0","0","0","0","0","0","8.23929371176045","4.48451723286435","0","0","1","0","0","0","28.7111477048547","10.5380859419701"
"158","0","0","0","0","0","1","5.97559690700774","2.67743358023563","1","0","0","1","0","0","46.9426049443465","16.3722950688548"
"159","0","1","1","0","0","0","29.5294876612168","1.04109140771285","0","0","0","0","1","0","4.51652595367208","4.63761500380852"
"160","1","0","1","1","0","0","118.513635725335","305.310810895898","0","1","0","0","1","0","34.8706258608069","3.88890410374103"
"161","0","0","0","0","0","0","7.0185689887742","0.0984655337172037","0","1","0","1","0","1","4.86137383114918","2.44643430534505"
"162","0","0","0","0","1","0","11.278994838213","5.00197294357666","0","1","0","1","0","1","81.6628185362815","20.9664573501562"
"163","1","0","0","0","0","1","3.91494405844139","13.0710026072038","0","0","0","0","0","0","14.7778854893029","7.64125776493516"
"164","1","1","0","0","0","0","56.0980903404566","56.6957036995168","0","0","0","0","0","0","1.55888078656073","2.92501265725957"
"165","0","1","1","0","0","1","10.1624513876719","16.9509310037058","0","0","0","1","0","0","2.31645024653635","18.4370489679549"
"166","1","1","0","1","1","1","26.157614312336","52.1332488410807","1","0","0","0","0","0","19.8822499824017","21.3998319522128"
"167","0","1","0","0","0","1","10.8837758012305","12.2056069598509","0","0","0","1","0","0","5.76973322240003","6.86962449233489"
"168","1","0","0","0","1","0","11.653065790785","33.2836570235833","0","0","0","0","0","1","5.64711981593751","1.20976622779965"
"169","0","0","0","0","1","0","1.23381613910032","4.57745594327778","1","0","0","0","0","0","3.73476787457842","17.4089069801787"
"170","0","1","1","0","1","0","12.9735038509506","19.6544130655455","0","0","1","0","0","0","9.62216937135868","6.63445525693818"
"171","0","0","0","0","0","0","8.25480588128184","24.4245949738345","1","1","0","0","0","0","14.0001324621558","1.5607695443547"
"172","0","1","0","1","0","0","52.8379750073346","6.81531373418016","0","0","0","0","0","1","4.56686976448011","16.4004051416533"
"173","0","0","0","0","0","0","1.18079537846749","23.7726086381594","1","1","1","0","1","0","18.8331516701428","17.0084660732583"
"174","1","0","1","0","0","0","23.9924079889011","89.6907536435911","0","1","0","1","0","0","1.47687646124143","33.5770759223645"
"175","0","0","0","0","0","0","14.876290882618","1.65937496526265","0","0","0","1","0","0","2.28349768161448","41.2170712236741"
"176","0","1","0","1","0","1","6.68609383312365","39.2297409012847","0","0","0","0","0","0","14.6308943738818","13.8316923964094"
"177","1","1","1","0","0","0","23.9283192684486","26.7186594308125","1","1","0","1","0","0","30.8127319928801","38.6383761431496"
"178","0","0","0","0","1","0","8.79642245357964","1.33198721872275","0","1","1","0","0","0","7.16786149566053","30.8418588434969"
"179","0","0","0","0","0","0","5.46651619003941","2.89734094866786","0","0","0","0","0","0","2.38990502554391","6.92280806116532"
"180","0","0","0","1","0","1","13.5785433393468","15.1391402742001","0","0","0","0","1","1","1.13555508510884","1.44334599616216"
"181","1","0","0","0","0","0","3.88580457601314","7.85028915983517","0","1","1","0","0","0","65.9134309374646","55.0456101663066"
"182","0","0","0","0","1","0","20.7169391698672","9.14425620562299","0","0","1","0","0","0","8.78629444998466","22.9971019229008"
"183","1","0","0","0","0","0","2.55203575695593","4.26405960063343","0","1","1","0","1","0","6.32592195316191","5.91733786594672"
"184","0","0","0","0","1","1","40.8434861070195","2.57627584042885","0","0","0","0","0","1","2.54572927012604","9.87825751988465"
"185","1","0","0","0","0","0","21.474130142244","6.7770371561175","1","0","0","1","0","0","7.00053081183634","17.7961959538173"
"186","0","1","0","1","0","1","33.1729570548368","28.0030798815653","0","0","1","1","1","1","11.9437274295023","5.40192109558052"
"187","0","0","0","0","1","0","20.3960613676897","8.69929735840813","0","0","0","1","0","0","8.70449061415758","1.80419015575755"
"188","0","0","0","0","0","0","6.23500831548148","4.07348379524495","0","0","1","0","0","1","5.96325119036214","2.48484772730348"
"189","0","0","0","0","1","0","3.39960222155776","35.5495083752881","1","0","0","0","1","0","10.090365104268","9.01504107279842"
"190","1","0","0","1","1","1","12.8028367887996","48.4925400408149","1","1","0","0","0","1","4.20172733177209","10.7645724549583"
"191","0","0","0","0","0","0","1.16285641018143","15.3236699548141","1","0","0","0","0","0","10.3076392282447","23.4515272841735"
"192","0","0","0","1","0","0","22.5245598337287","4.18094789060027","0","0","1","0","0","1","2.08011786013763","13.4661561383806"
"193","1","0","0","0","1","0","1.00256927311178","15.0463112240068","0","0","0","0","0","0","0.330207861293288","9.20921077034425"
"194","0","0","0","1","0","1","6.16692198275507","1.85193320224937","0","0","0","0","0","0","14.9065209287792","33.0563444970078"
"195","0","1","1","0","0","0","10.1790459623687","21.6910127894034","0","0","0","0","0","0","2.02758637092878","11.1431717465789"
"196","0","0","0","0","0","0","10.0278614721639","5.63892117899171","1","1","1","0","0","0","45.4577129689901","65.3216143648175"
"197","0","1","0","0","0","0","13.8052141307385","13.3774556900539","0","0","0","0","0","0","3.90015902151903","1.5109854137945"
"198","0","0","0","0","0","0","6.24067578074316","20.4732976032918","0","1","0","0","1","0","7.11334036024252","15.8982751140043"
"199","0","0","0","0","0","0","6.3406783513037","2.87976515406101","0","1","1","0","1","0","17.8672283902899","58.0458344793089"
"200","1","0","0","0","0","0","1.95260321251085","5.80906054328726","0","0","0","0","0","0","1.14680700884222","3.78109759503084"
"201","0","0","0","0","0","1","6.47475244029458","13.91451451198","1","0","0","1","0","1","17.3486282578287","1.200433228597"
"202","1","0","0","0","0","0","3.6102610381355","21.4942928589435","1","0","1","1","0","0","23.6481513707292","103.937367840145"
"203","0","1","0","1","1","0","13.6646770289176","24.8175823697955","0","1","1","1","0","1","1.58122771515134","36.0971271741402"
"204","0","0","0","0","1","1","9.04048550591257","7.85241089948191","0","0","0","1","1","0","10.8185104845928","16.9957799854221"
"205","0","1","0","0","0","0","4.32118954778264","6.6497000786649","0","1","1","0","1","0","19.0834362984952","37.415261833036"
"206","0","0","0","1","0","0","5.02500816822252","10.433714636601","1","1","0","1","0","1","30.1734142843642","23.7819919763614"
"207","1","0","0","0","0","0","20.4407485090746","19.3342559065569","0","0","0","1","0","0","15.5068027032091","17.9808085093109"
"208","0","0","1","0","0","0","13.3006985665045","2.74704264628707","0","1","1","0","0","1","25.1222783504244","12.1126572327756"
"209","0","0","0","0","0","0","8.6921404505747","2.57186222035895","0","0","1","1","1","0","49.3329983718609","40.5744299166745"
"210","0","0","0","1","1","1","9.3194388886665","43.0400715084121","0","0","1","1","1","1","17.8435141205942","54.7951073077157"
"211","0","0","1","0","1","1","18.0348503934795","12.2514518565469","0","1","0","0","0","1","9.39791734075471","18.6720773105508"
"212","1","1","1","0","0","1","13.0675657499759","194.335889786466","0","1","1","0","0","0","10.3631138562213","31.0913957011457"
"213","0","0","0","0","0","1","22.951407890146","2.14285967571629","0","1","0","0","1","0","14.5059195189837","59.7576777074419"
"214","1","0","0","0","0","0","1.37821014966145","9.75703304631233","1","0","0","0","0","0","2.51438305799056","22.089461588665"
"215","1","0","0","0","1","0","8.81905221666318","6.045688582353","0","0","1","1","0","0","12.2493887359352","13.6307837914591"
"216","0","0","0","0","0","0","8.36024653443939","5.54862473416541","0","0","0","0","0","1","1.56306911521964","1.98555315107698"
"217","0","0","0","0","0","0","8.50126899474258","10.5205805042745","0","0","1","0","1","0","0.364661735970373","11.372898345365"
"218","0","1","0","0","0","0","14.3241426978212","10.8545669985852","0","1","1","0","0","0","22.152921886156","40.8779216806543"
"219","0","0","0","1","1","0","18.4616745257569","14.361548950521","1","0","0","0","0","0","1.4531926267998","3.43357388877446"
"220","0","0","0","0","0","0","13.6318649662353","3.6171366001156","0","0","1","1","0","1","15.0865646910109","33.487083675967"
"221","0","1","0","0","1","0","29.3529657262058","9.57541535618857","0","1","1","1","0","0","24.7728531598559","2.83456229147111"
"222","0","1","0","1","0","0","18.3919772255265","8.59672250845916","0","1","0","1","0","0","19.6253828937379","6.00353341709282"
"223","0","0","0","1","0","0","6.93865423521934","8.08280911469335","1","1","0","0","1","0","36.6133532792773","19.7301697361945"
"224","1","0","0","0","1","0","6.48208266109121","8.52051633583549","0","0","0","0","0","1","11.4702361112347","6.20356519377263"
"225","0","0","1","0","1","0","5.37395201797696","12.6677825112541","1","1","0","1","0","0","20.2460982954012","53.5069379602092"
"226","0","1","0","0","0","1","10.8751531925008","29.125568965694","0","0","0","0","0","0","8.56853960321337","2.77224989725418"
"227","0","1","1","0","0","1","9.27732796690169","35.2617791449567","1","0","0","1","1","0","6.53638920844548","3.71889686111498"
"228","1","0","0","0","0","1","7.82484599293353","15.4862549686937","0","0","0","0","0","0","12.7316860933503","2.49630793407978"
"229","1","0","0","0","1","0","50.5184646262719","29.7208402191088","1","0","0","1","1","1","26.6930089678889","71.4138076759305"
"230","0","0","0","1","0","0","2.50006323714475","7.63842517488149","0","0","1","0","0","0","1.03077603554559","7.22544660741712"
